key,ion,wave_vac,Ei,Ek,Aki,fik,gigk,configuration,terms,Ji-Jk,type,wave_air,classification,gf,multiplet,line_ratio,multiplet_term,references,note
FeII-3971,Fe II,3971.383,6.703015,9.824954,444800.0,0.002103633141922221,2-4,(3P)4s-(1D)4p,c2P-w2P,1/2-3/2,E1,3970.26,permitted,0.004207266283844442,71,0.01918202559350441,c2P,K88,--
FeII-3973,Fe II,3973.375,7.557678,10.678052,3697.0,1.0937297190342955e-05,8-10,(3H)4p-(5D)4d,z4G-e4F,7/2-9/2,E1,3972.251,permitted,8.749837752274364e-05,54,0.00016971517398544345,z4G,K88,--
FeII-3975,Fe II,3975.291,2.70435,5.823221,21740.0,7.72573858128398e-05,4-6,(3P)4s-(5D)4p,b4P-z4P,3/2-5/2,E1,3974.167,permitted,0.0003090295432513592,70,0.0006039856176850819,b4P,FMW,--
FeII-3975,Fe II,3975.301,8.970508,12.089371,27180.0,4.829587213175867e-05,8-6,(3D)4p-(3P)5s,w4F-4P,7/2-5/2,E1,3974.177,permitted,0.00038636697705406934,23,0.0014675256304091412,w4F,K88,--
FeII-3976,Fe II,3976.14,5.956088,9.074293,1043000.0,0.0016475884910948984,6-4,d7-(3D)4p,d2D1-y2P,5/2-3/2,E1,3975.016,permitted,0.00988553094656939,116,0.011346749067409262,d2D1,K88,--
FeII-3977,Fe II,3977.392,9.099665,12.216888,18830.0,3.572728381519288e-05,10-8,d54s2-(4D)sp,4F-4F,9/2-7/2,E1,3976.267,permitted,0.00035727283815192883,104,0.0005710756153266288,4F,K88,--
FeII-3978,Fe II,3977.738,9.099935,12.216888,9589.0,3.032834764349971e-05,6-8,d54s2-(4D)sp,4F-4F,5/2-7/2,E1,3976.613,permitted,0.00018197008586099826,104,0.0004846509082008132,4F,K88,--
FeII-3979,Fe II,3978.539,7.561727,10.678052,26220.0,6.223002851691595e-05,10-10,(3H)4p-(5D)4d,z4H-e4F,9/2-9/2,E1,3977.414,permitted,0.0006223002851691596,55,0.001043385637500635,z4H,K88,--
FeII-3979,Fe II,3978.864,9.129867,12.245937,45870.0,0.00010887796842139209,4-4,d54s2-(4D)sp,4F-4D,3/2-3/2,E1,3977.739,permitted,0.00043551187368556836,104,0.0008125337867917139,4F,K88,--
FeII-3980,Fe II,3979.842,9.170718,12.286022,268000.0,0.000545596988269779,14-12,(1I)4p-(3H)5s,y2I-e2H,13/2-11/2,E1,3978.717,permitted,0.007638357835776907,15,0.500287056804165,y2I,K88,--
FeII-3980,Fe II,3980.308,9.171082,12.286022,51890.0,0.0001232590323473506,12-12,(1I)4p-(3H)5s,y2I-e2H,11/2-11/2,E1,3979.182,permitted,0.0014791083881682072,15,0.11298310634340251,y2I,K88,--
FeII]-3983,Fe II,3982.67,4.731757,7.844849,9900.0,2.3542292410379235e-05,6-6,(1D)4s-(3F)4p,c2D-x4D,5/2-5/2,E1,3981.544,semi-forbidden,0.0001412537544622754,4,0.0002060266317712318,c2D,K88,--
FeII]-3983,Fe II,3982.734,1.723978,4.837021,939.1,4.466527418666472e-06,2-4,d7-(5D)4p,a4P-z6D,1/2-3/2,E1,3981.608,semi-forbidden,8.933054837332945e-06,114,5.583647462767862e-05,a4P,K88,--
FeII-3983,Fe II,3983.36,9.111873,12.224427,4525.0,1.3455815170372937e-05,8-10,d54s2-(4D)sp,4F-4F,7/2-9/2,E1,3982.234,permitted,0.0001076465213629835,104,0.0002630032883738681,4F,K88,--
FeII-3983,Fe II,3983.397,5.956088,9.068612,2097.0,6.650415039369034e-06,6-8,d7-(1G)4p,d2D1-w2G,5/2-7/2,E1,3982.271,permitted,3.9902490236214205e-05,116,9.231066272478617e-05,d2D1,K88,--
FeII]-3984,Fe II,3984.079,6.138077,9.250069,33520.0,0.00011965752308065963,4-6,(3P)4s-(3D)4p,c4P-x2D,3/2-5/2,E1,3982.952,semi-forbidden,0.00047863009232263854,72,0.0008295054393195464,c4P,K88,--
FeII]-3987,Fe II,3987.003,9.250069,12.359778,14610.0,4.6435352810496155e-05,6-8,(3D)4p-(3F)5s,x2D-f4F,5/2-7/2,E1,3985.876,semi-forbidden,0.00027861211686297695,24,0.006497389550186531,x2D,K88,--
FeII]-3987,Fe II,3987.265,4.494789,7.604294,0.5543,8.807420862919688e-10,6-4,(3D)4s-(3P)4p,b2D-y4P,5/2-3/2,E1,3986.138,semi-forbidden,5.284452517751813e-09,26,4.467564312448651e-09,b2D,K88,--
FeII]-3990,Fe II,3990.476,9.057651,12.164654,6824.0,1.086047323434738e-05,6-4,(1G)4p-(3P)5s,2F-4P,5/2-3/2,E1,3989.348,semi-forbidden,6.516283940608428e-05,9,0.013533809382953416,2F,K88,--
FeII]-3991,Fe II,3990.667,4.737995,7.844849,13330.0,4.774633146415597e-05,4-6,(1D)4s-(3F)4p,c2D-x4D,3/2-5/2,E1,3989.539,semi-forbidden,0.00019098532585662387,4,0.0004153374770817285,c2D,K88,--
FeII-3993,Fe II,3993.031,9.111873,12.216888,44100.0,0.00010541684472053446,8-8,d54s2-(4D)sp,4F-4F,7/2-7/2,E1,3991.902,permitted,0.0008433347577642756,104,0.001665293440622435,4F,K88,--
FeII-3994,Fe II,3993.516,7.80419,10.908827,259000.0,0.0004644190363714655,8-6,(3F)4p-(5D)4d,x4D-4P,7/2-5/2,E1,3992.387,permitted,0.003715352290971724,33,0.002987189212175089,x4D,K88,--
FeII-3996,Fe II,3996.256,7.806318,10.908827,31380.0,0.00011270417613536501,4-6,(3P)4p-(5D)4d,y4D-4P,3/2-5/2,E1,3995.126,permitted,0.00045081670454146005,63,0.0008156913349425582,y4D,K88,--
FeII]-3997,Fe II,3997.251,4.6156,7.717337,53.77,2.576143222908781e-07,2-4,(1S)4s-(3F)4p,a2S-y4F,1/2-3/2,E1,3996.121,semi-forbidden,5.152286445817562e-07,18,6.365569885451863e-06,a2S,K88,--
FeII-3997,Fe II,3997.475,5.956088,9.057651,80980.0,0.00019402100490174847,6-6,d7-(1G)4p,d2D1-2F,5/2-5/2,E1,3996.345,permitted,0.0011641260294104909,116,0.002050051828215009,d2D1,K88,--
FeII-3998,Fe II,3997.939,9.111873,12.213076,187200.0,0.00033644185049086457,8-6,d54s2-(4D)sp,4F-4D,7/2-5/2,E1,3996.809,permitted,0.0026915348039269166,104,0.004006765420296772,4F,K88,--
FeII-4000,Fe II,4000.387,9.099665,12.19897,263500.0,0.0005058246620031142,10-8,d54s2-(4D)sp,4F-4D,9/2-7/2,E1,3999.256,permitted,0.0050582466200311425,104,0.008284061821674698,4F,K88,--
FeII-4003,Fe II,4002.756,8.9919,12.089371,10530.0,3.792625918648342e-05,4-6,(3D)4p-(3P)5s,w4D-4P,3/2-5/2,E1,4001.625,permitted,0.0001517050367459337,22,0.0008184829179513067,w4D,K88,--
FeII-4003,Fe II,4003.215,2.778468,5.875584,35100.0,0.00016864365432943444,2-4,(3P)4s-(5D)4p,b4P-z4P,1/2-3/2,E1,4002.083,permitted,0.0003372873086588689,70,0.0007621944519663278,b4P,K88,--
FeII]-4004,Fe II,4003.675,5.956088,9.052848,1017000.0,0.0032572324262923236,6-8,d7-(3D)4p,d2D1-4D,5/2-7/2,E1,4002.543,semi-forbidden,0.019543394557753942,116,0.04618762263104713,d2D1,K88,--
FeII-4005,Fe II,4005.212,7.582481,10.678052,7959.0,2.3928199062763572e-05,8-10,(3H)4p-(5D)4d,z4H-e4F,7/2-9/2,E1,4004.08,permitted,0.00019142559250210858,55,0.0003932323150550395,z4H,K88,--
FeII-4005,Fe II,4005.283,4.479101,7.574618,59120.0,0.00021327502850439738,4-6,(3D)4s-(3P)4p,b2D-z2D,3/2-5/2,E1,4004.151,permitted,0.0008531001140175895,26,0.0017151065373928625,b2D,K88,--
FeII-4007,Fe II,4006.614,9.099935,12.194424,56810.0,0.00013672525738830308,6-6,d54s2-(4D)sp,4F-4F,5/2-5/2,E1,4005.482,permitted,0.0008203515443298185,104,0.0016893087043147374,4F,K88,--
FeII]-4009,Fe II,4008.857,5.910912,9.003669,45810.0,0.00016555412592544056,4-6,d7-(3D)4p,d2D1-w4D,3/2-5/2,E1,4007.724,semi-forbidden,0.0006622165037017622,116,0.001965907754467508,d2D1,K88,--
FeII-4009,Fe II,4009.245,9.099935,12.192393,51870.0,8.333908916282972e-05,6-4,d54s2-(4P)sp,4F-4S,5/2-3/2,E1,4008.112,permitted,0.0005000345349769783,104,0.000688350516327075,4F,K88,--
FeII]-4012,Fe II,4011.671,9.074066,12.164654,118100.0,0.0005701248937805842,2-4,(3D)4p-(3P)5s,y2P-4P,1/2-3/2,E1,4010.537,semi-forbidden,0.0011402497875611685,25,0.07887711406000078,y2P,K88,--
FeII]-4012,Fe II,4011.965,9.074293,12.164654,240600.0,0.0005806841990892769,4-4,(3D)4p-(3P)5s,y2P-4P,3/2-3/2,E1,4010.831,semi-forbidden,0.0023227367963571076,25,0.08032033974986087,y2P,K88,--
FeII]-4014,Fe II,4013.588,4.479101,7.568212,271.6,9.838751886394432e-07,4-6,(3D)4s-(3H)4p,b2D-z4G,3/2-5/2,E1,4012.454,semi-forbidden,3.935500754557773e-06,26,7.980853144030265e-06,b2D,K88,--
FeII]-4015,Fe II,4014.63,4.479101,7.567411,2830.0,3.419322063989624e-06,4-2,(3D)4s-(3P)4p,b2D-y4P,3/2-1/2,E1,4013.495,semi-forbidden,1.3677288255958495e-05,26,9.25544339266995e-06,b2D,K88,--
FeII]-4015,Fe II,4015.433,4.494789,7.582481,723.7,2.3326455376210296e-06,6-8,(3D)4s-(3H)4p,b2D-z4H,5/2-7/2,E1,4014.298,semi-forbidden,1.3995873225726178e-05,26,2.437336516186563e-05,b2D,K88,--
FeII-4015,Fe II,4015.468,7.626595,10.71426,4321.0,8.356030182312474e-06,10-8,(3H)4p-(5D)4d,z4I-e4F,9/2-7/2,E1,4014.333,permitted,8.356030182312474e-05,56,0.0001023567578593215,z4I,K88,--
FeII-4016,Fe II,4016.207,9.111873,12.19897,8798.0,2.1276981354936876e-05,8-8,d54s2-(4D)sp,4F-4D,7/2-7/2,E1,4015.072,permitted,0.000170215850839495,104,0.00034435873188796995,4F,K88,--
FeII-4016,Fe II,4016.343,4.6156,7.702593,2241.0,1.0838520524098481e-05,2-4,(1S)4s-(3P)4p,a2S-z2D,1/2-3/2,E1,4015.208,permitted,2.1677041048196962e-05,18,0.0002732061448414849,a2S,K88,--
FeII-4018,Fe II,4018.023,9.003669,12.089371,2009.0,4.86237835666861e-06,6-6,(3D)4p-(3P)5s,w4D-4P,5/2-5/2,E1,4016.888,permitted,2.917427014001166e-05,22,0.00010374291749906024,w4D,K88,--
FeII-4019,Fe II,4018.624,7.844849,10.930089,244900.0,0.00039522895094360925,6-4,(3F)4p-(5D)4d,x4D-4P,5/2-3/2,E1,4017.488,permitted,0.0023713737056616554,33,0.0015831177654812437,x4D,K88,--
FeII]-4020,Fe II,4019.626,2.27643,5.360901,125.2,4.5492521465249565e-07,4-6,d7-(5D)4p,a2P-z6P,3/2-5/2,E1,4018.49,semi-forbidden,1.8197008586099826e-06,112,9.128918430054077e-05,a2P,K88,--
FeII-4020,Fe II,4020.317,7.653058,10.736999,20200.0,3.672062064951913e-05,8-6,(3P)4p-(5D)4d,y4D-e4F,7/2-5/2,E1,4019.181,permitted,0.00029376496519615305,63,0.0003889285848165343,y4D,K88,--
FeII-4022,Fe II,4022.13,9.111873,12.194424,144600.0,0.0002629723049708094,8-6,d54s2-(4D)sp,4F-4F,7/2-5/2,E1,4020.994,permitted,0.002103778439766475,104,0.00321169640538617,4F,K88,--
FeII-4023,Fe II,4023.259,9.007685,12.089371,59820.0,0.00010887044874451006,8-6,(3D)4p-(3P)5s,w4D-4P,7/2-5/2,E1,4022.122,permitted,0.0008709635899560805,22,0.002313785000952484,w4D,K88,--
FeII]-4024,Fe II,4024.17,5.910912,8.9919,6618.0,1.6067192932925485e-05,4-4,d7-(3D)4p,d2D1-w4D,3/2-3/2,E1,4023.033,semi-forbidden,6.426877173170194e-05,116,0.00012923116031811926,d2D1,K88,--
FeII]-4025,Fe II,4025.457,9.125671,12.205674,6645.0,1.345298797355406e-05,12-10,(1I)4p-(3H)5s,w2H-e4H,11/2-9/2,E1,4024.32,semi-forbidden,0.0001614358556826487,14,0.0009109139744546827,w2H,K88,--
FeII-4026,Fe II,4025.684,4.494789,7.574618,227100.0,0.0005518852024709852,6-6,(3D)4s-(3P)4p,b2D-z2D,5/2-5/2,E1,4024.547,permitted,0.003311311214825911,26,0.004370996116495406,b2D,FMW,--
FeII]-4029,Fe II,4029.393,9.143994,12.220987,19120.0,3.7239170625456865e-05,10-8,(1I)4p-(3H)5s,w2H-e4H,9/2-7/2,E1,4028.255,semi-forbidden,0.0003723917062545687,14,0.0019410667297482087,w2H,K88,--
FeII-4032,Fe II,4032.247,9.099935,12.174752,5915.0,9.612774389870849e-06,6-4,d54s2-(4D)sp,4F-4F,5/2-3/2,E1,4031.108,permitted,5.767664633922509e-05,104,8.13087705550304e-05,4F,K88,--
FeII]-4033,Fe II,4032.581,4.731757,7.806318,78690.0,0.0001278935815603031,6-4,(1D)4s-(3P)4p,c2D-y4D,5/2-3/2,E1,4031.442,semi-forbidden,0.0007673614893618186,4,0.0007860375829739424,c2D,K88,--
FeII]-4034,Fe II,4034.075,4.494789,7.568212,135400.0,0.0003302545043008498,6-6,(3D)4s-(3H)4p,b2D-z4G,5/2-5/2,E1,4032.935,semi-forbidden,0.001981527025805099,26,0.0026383021078027866,b2D,K88,--
FeII]-4035,Fe II,4035.375,4.731757,7.80419,10030.0,3.264741122509982e-05,6-8,(1D)4s-(3F)4p,c2D-x4D,5/2-7/2,E1,4034.235,semi-forbidden,0.0001958844673505989,4,0.0004024536199627409,c2D,K88,--
FeII]-4037,Fe II,4036.678,2.543779,5.61522,306.9,4.998604198312756e-07,6-4,d7-(5D)4p,a2D2-z4F,5/2-3/2,E1,4035.538,semi-forbidden,2.9991625189876533e-06,109,4.92406752878174e-05,a2D2,K88,--
FeII]-4040,Fe II,4039.59,5.910912,8.98014,57730.0,7.06219993728927e-05,4-2,d7-(3D)4p,d2D1-4P,3/2-1/2,E1,4038.449,semi-forbidden,0.0002824879974915708,116,0.00028854124297425656,d2D1,K88,--
FeII]-4041,Fe II,4040.78,4.737995,7.806318,2204.0,5.394361022881661e-06,4-4,(1D)4s-(3P)4p,c2D-y4D,3/2-3/2,E1,4039.639,semi-forbidden,2.1577444091526645e-05,4,3.295249110090815e-05,c2D,K88,--
FeII]-4041,Fe II,4040.794,4.6156,7.683912,14.29,6.997936612863088e-08,2-4,(1S)4s-(6S)sp,a2S-y6P,1/2-3/2,E1,4039.653,semi-forbidden,1.3995873225726177e-07,18,1.8088907387182723e-06,a2S,K88,--
FeII-4043,Fe II,4042.783,5.568756,8.635559,50650.0,9.30914967382486e-05,8-6,(1F)4s-(3G)4p,c2F-y2F,7/2-5/2,E1,4041.641,permitted,0.0007447319739059888,8,0.0006999294260450232,c2F,K88,--
FeII]-4043,Fe II,4042.989,2.341662,5.408309,1.9,9.310435683314328e-09,2-4,d7-(5D)4p,a2P-z6P,1/2-3/2,E1,4041.847,semi-forbidden,1.8620871366628656e-08,112,1.0965341537640336e-06,a2P,K88,--
FeII-4045,Fe II,4044.666,7.868671,10.934046,150800.0,0.00018490131876455955,4-2,(3F)4p-(5D)4d,x4D-4P,3/2-1/2,E1,4043.524,permitted,0.0007396052750582382,33,0.00035989029330485206,x4D,K88,--
FeII-4045,Fe II,4044.83,7.557678,10.622929,12860.0,2.36542952330622e-05,8-6,(3H)4p-(5D)4d,z4G-e4G,7/2-5/2,E1,4043.688,permitted,0.0001892343618644976,54,0.00023725277852948548,z4G,K88,--
FeII-4045,Fe II,4045.154,5.570554,8.635559,261900.0,0.0006424639294429529,6-6,(1F)4s-(3G)4p,c2F-y2F,5/2-5/2,E1,4044.012,permitted,0.003854783576657717,8,0.004822021044725475,c2F,K88,--
FeII-4046,Fe II,4045.746,9.129867,12.194424,5728.0,2.1083368944106892e-05,4-6,d54s2-(4D)sp,4F-4F,3/2-5/2,E1,4044.603,permitted,8.433347577642757e-05,104,0.00025300957158802816,4F,K88,--
FeII-4047,Fe II,4046.51,7.844849,10.908827,16100.0,3.952289509436092e-05,6-6,(3F)4p-(5D)4d,x4D-4P,5/2-5/2,E1,4045.367,permitted,0.00023713737056616554,33,0.0002443576282388546,x4D,K88,--
FeII]-4048,Fe II,4047.95,4.494789,7.557678,4060.0,1.3299911454466281e-05,6-8,(3D)4s-(3H)4p,b2D-z4G,5/2-7/2,E1,4046.807,semi-forbidden,7.979946872679769e-05,26,0.00014368371615804926,b2D,K88,--
FeII]-4050,Fe II,4049.548,9.143994,12.205674,27250.0,6.698846094165265e-05,10-10,(1I)4p-(3H)5s,w2H-e4H,9/2-9/2,E1,4048.404,semi-forbidden,0.0006698846094165265,14,0.004455377763936889,w2H,K88,--
FeII-4050,Fe II,4049.646,7.567411,10.629017,2756.0,1.3550958159454208e-05,2-4,(3P)4p-(5D)4d,y4P-4S,1/2-3/2,E1,4048.502,permitted,2.7101916318908416e-05,64,0.00026686593115323446,y4P,K88,--
FeII-4050,Fe II,4049.894,7.868671,10.930089,35010.0,8.60874826908346e-05,4-4,(3F)4p-(5D)4d,x4D-4P,3/2-3/2,E1,4048.75,permitted,0.0003443499307633384,33,0.0003369035857706667,x4D,K88,--
FeII-4050,Fe II,4049.976,5.568756,8.630112,364000.0,0.0008951792627661275,8-8,(1F)4s-(3G)4p,c2F-y2F,7/2-7/2,E1,4048.832,permitted,0.00716143410212902,8,0.009039975778527595,c2F,K88,--
FeII]-4050,Fe II,4050.075,9.125671,12.186952,47320.0,0.0001163640300879948,12-12,(1I)4p-(3H)5s,w2H-e4H,11/2-11/2,E1,4048.931,semi-forbidden,0.0013963683610559376,14,0.009695851044178909,w2H,K88,--
FeII-4052,Fe II,4052.356,5.570554,8.630112,51720.0,0.00016976523134235282,6-8,(1F)4s-(3G)4p,c2F-y2F,5/2-7/2,E1,4051.212,permitted,0.001018591388054117,8,0.0017113568546396614,c2F,K88,--
FeII-4053,Fe II,4052.896,7.269383,10.328535,24860.0,4.897788193684461e-05,10-8,(1G)4s-(1F)4p,d2G-v2G,9/2-7/2,E1,4051.751,permitted,0.0004897788193684461,13,0.00033062247695471604,d2G,K88,--
FeII]-4055,Fe II,4054.852,7.693099,10.750774,10350.0,1.701565806179466e-05,6-4,(6S)sp-(5D)4d,y6P-e4F,5/2-3/2,E1,4053.707,semi-forbidden,0.00010209394837076797,99,0.00015635250361100263,y6P,K88,--
FeII-4056,Fe II,4055.868,7.539136,10.596044,23270.0,4.5919801283686855e-05,10-8,(3H)4p-(5D)4d,z4G-e4G,9/2-7/2,E1,4054.723,permitted,0.0004591980128368685,54,0.0006483183313815824,z4G,K88,--
FeII-4057,Fe II,4057.411,7.488936,10.544683,90280.0,0.000148541823022291,6-4,(3P)4p-(5D)4d,y4P-f4D,5/2-3/2,E1,4056.265,permitted,0.0008912509381337459,64,0.003537374055664829,y4P,K88,--
FeII-4059,Fe II,4058.607,7.273689,10.328535,1443000.0,0.003563772834379887,8-8,(1G)4s-(1F)4p,d2G-v2G,7/2-7/2,E1,4057.461,permitted,0.028510182675039096,13,0.023955639382727167,d2G,K88,--
FeII-4059,Fe II,4058.779,7.568212,10.622929,9981.0,2.465180646947012e-05,6-6,(3H)4p-(5D)4d,z4G-e4G,5/2-5/2,E1,4057.633,permitted,0.00014791083881682073,54,0.0002447172873868504,z4G,K88,--
FeII]-4059,Fe II,4059.2,7.574618,10.629017,4822.0,7.940516446756928e-06,6-4,(3P)4p-(5D)4d,z2D-4S,5/2-3/2,E1,4058.054,semi-forbidden,4.7643098680541567e-05,65,0.0002576985810427923,z2D,K88,--
FeII-4060,Fe II,4060.164,7.880372,10.934046,45290.0,0.000111936056928417,2-2,(3F)4p-(5D)4d,x4D-4P,1/2-1/2,E1,4059.018,permitted,0.000223872113856834,33,0.00021538596158570344,x4D,K88,--
FeII]-4063,Fe II,4062.635,4.737995,7.789812,3195.0,3.953120098175957e-06,4-2,(1D)4s-(3P)4p,c2D-y4D,3/2-1/2,E1,4061.488,semi-forbidden,1.5812480392703827e-05,4,1.2344337081092413e-05,c2D,K88,--
FeII]-4063,Fe II,4062.929,5.956088,9.007685,484600.0,0.001599001052526556,6-8,d7-(3D)4p,d2D1-w4D,5/2-7/2,E1,4061.782,semi-forbidden,0.009594006315159337,116,0.02409387532163547,d2D1,K88,--
FeII-4063,Fe II,4063.113,7.626595,10.678052,996.3,2.466039337234341e-06,10-10,(3H)4p-(5D)4d,z4I-e4F,9/2-9/2,E1,4061.966,permitted,2.466039337234341e-05,56,3.96418941485812e-05,z4I,K88,--
FeII-4066,Fe II,4065.904,2.855517,5.904881,600.9,7.446291073572977e-07,4-2,(3F)4s-(5D)4p,b4F-z4P,3/2-1/2,E1,4064.756,permitted,2.978516429429191e-06,40,1.0739272961603494e-06,b4F,K88,--
FeII-4070,Fe II,4069.939,9.236582,12.282922,179000.0,0.0004445698525097307,4-4,(3D)4p-(3P)5s,x2D-2P,3/2-3/2,E1,4068.79,permitted,0.0017782794100389228,24,0.03494971145067653,x2D,K88,--
FeII]-4071,Fe II,4071.032,5.910912,8.956434,119000.0,0.00044354737022254156,4-6,d7-(3D)4p,d2D1-w4F,3/2-5/2,E1,4069.883,semi-forbidden,0.0017741894808901662,116,0.005612056908281465,d2D1,K88,--
FeII]-4071,Fe II,4071.177,2.543779,5.589193,406.9,1.011227215980843e-06,6-6,d7-(5D)4p,a2D2-z4F,5/2-5/2,E1,4070.028,semi-forbidden,6.067363295885059e-06,109,0.00015472542734557771,a2D2,K88,--
FeII-4072,Fe II,4071.779,7.516598,10.561561,39680.0,8.218995713593424e-05,12-10,(3H)4p-(5D)4d,z4G-e4G,11/2-9/2,E1,4070.63,permitted,0.0009862794856312109,54,0.001553006398144329,z4G,K88,--
FeII-4072,Fe II,4071.781,7.705811,10.750774,105600.0,0.00017492373810872034,6-4,(3F)4p-(5D)4d,y4F-e4F,5/2-3/2,E1,4070.632,permitted,0.001049542428652322,36,0.0022086818706449915,y4F,K88,--
FeII-4072,Fe II,4071.883,9.129867,12.174752,52420.0,0.00013029867777627013,4-4,d54s2-(4D)sp,4F-4F,3/2-3/2,E1,4070.734,permitted,0.0005211947111050805,104,0.0010702473564734728,4F,K88,--
FeII]-4075,Fe II,4075.269,5.910912,8.953268,145800.0,0.00018152648935878878,4-2,d7-(3D)4p,d2D1-4D,3/2-1/2,E1,4074.119,semi-forbidden,0.0007261059574351551,116,0.0007688413007767153,d2D1,K88,--
FeII-4076,Fe II,4075.941,7.695144,10.736999,53770.0,0.00010044076527320212,8-6,(3F)4p-(5D)4d,4F-e4F,7/2-5/2,E1,4074.79,permitted,0.0008035261221856169,29,0.005056228423570048,4F,K88,--
FeII]-4077,Fe II,4077.105,2.543779,5.584765,41820.0,6.947823057838926e-05,6-4,d7-(5D)4p,a2D2-z4D,5/2-3/2,E1,4075.954,semi-forbidden,0.0004168693834703355,109,0.007129152809921152,a2D2,FMW,--
FeII]-4077,Fe II,4077.201,9.125671,12.166586,7232.0,2.102900643733813e-05,12-14,(1I)4p-(3H)5s,w2H-e4H,11/2-13/2,E1,4076.05,semi-forbidden,0.00025234807724805756,14,0.0021006977957187313,w2H,K88,--
FeII]-4077,Fe II,4077.358,4.731757,7.772554,6535.0,1.6287287015930186e-05,6-6,(1D)4s-(3P)4p,c2D-y4D,5/2-5/2,E1,4076.207,semi-forbidden,9.772372209558111e-05,4,0.00015710136131772884,c2D,K88,--
FeII-4081,Fe II,4080.62,7.557678,10.596044,5255.0,1.3119280358154026e-05,8-8,(3H)4p-(5D)4d,z4G-e4G,7/2-7/2,E1,4079.468,permitted,0.00010495424286523221,54,0.00018187428119760283,z4G,K88,--
FeII-4083,Fe II,4083.098,9.052848,12.089371,65160.0,0.0001221546526194764,8-6,(3D)4p-(3P)5s,4D-4P,7/2-5/2,E1,4081.946,permitted,0.000977237220955811,19,0.003892475058032856,4D,K88,--
FeII]-4084,Fe II,4084.054,5.956088,8.9919,35390.0,5.899955684723911e-05,6-4,d7-(3D)4p,d2D1-w4D,5/2-3/2,E1,4082.901,semi-forbidden,0.00035399734108343465,116,0.0004539735128695942,d2D1,K88,--
FeII]-4086,Fe II,4085.739,4.737995,7.772554,294.1,1.10392611838328e-06,4-6,(1D)4s-(3P)4p,c2D-y4D,3/2-5/2,E1,4084.586,semi-forbidden,4.41570447353312e-06,4,1.0582685311408634e-05,c2D,K88,--
FeII]-4086,Fe II,4085.946,7.702593,10.736999,82490.0,0.0003096991466325923,4-6,(3P)4p-(5D)4d,z2D-e4F,3/2-5/2,E1,4084.793,semi-forbidden,0.001238796586530369,65,0.011505273877677311,z2D,K88,--
FeII-4086,Fe II,4086.066,7.561727,10.596044,1290.0,2.582260190634596e-06,10-8,(3H)4p-(5D)4d,z4H-e4G,9/2-7/2,E1,4084.913,permitted,2.5822601906345957e-05,55,3.867675186323659e-05,z4H,K88,--
FeII-4087,Fe II,4086.883,7.488936,10.522646,102600.0,0.0002569500754915933,6-6,(3P)4p-(5D)4d,y4P-f4D,5/2-5/2,E1,4085.73,permitted,0.00154170045294956,64,0.009452679999090262,y4P,K88,--
FeII-4087,Fe II,4087.252,7.717337,10.750774,47670.0,0.00011938231841442267,4-4,(3F)4p-(5D)4d,y4F-e4F,3/2-3/2,E1,4086.098,permitted,0.00047752927365769067,36,0.001490333332614883,y4F,K88,--
FeII-4088,Fe II,4088.039,9.250069,12.282922,755200.0,0.0012613881583682905,6-4,(3D)4p-(3P)5s,x2D-2P,5/2-3/2,E1,4086.885,permitted,0.007568328950209743,24,0.09785227896180995,x2D,K88,--
FeII-4088,Fe II,4088.438,2.582663,5.61522,1945.0,3.2497409995967425e-06,6-4,(3P)4s-(5D)4p,b4P-z4F,5/2-3/2,E1,4087.284,permitted,1.9498445997580456e-05,70,2.5230995571272283e-05,b4P,FMW,--
FeII-4090,Fe II,4089.909,2.844118,5.875584,1540.0,2.5754240658973568e-06,6-4,(3F)4s-(5D)4p,b4F-z4P,5/2-3/2,E1,4088.755,permitted,1.545254439538414e-05,40,7.812213786107587e-06,b4F,K88,--
FeII-4090,Fe II,4090.284,7.705811,10.736999,9873.0,2.476559403811679e-05,6-6,(3F)4p-(5D)4d,y4F-e4F,5/2-5/2,E1,4089.13,permitted,0.00014859356422870074,36,0.0004777512794877851,y4F,K88,--
FeII]-4091,Fe II,4091.236,7.488936,10.519419,20810.0,5.22214287385931e-05,6-6,(3P)4p-(5D)4d,y4P-e6G,5/2-5/2,E1,4090.081,semi-forbidden,0.00031332857243155857,64,0.0019293927700835217,y4P,K88,--
FeII-4094,Fe II,4094.384,6.703015,9.731167,78650.0,0.0003953393139999127,2-4,(3P)4s-(1D)4p,c2P-w2D,1/2-3/2,E1,4093.229,permitted,0.0007906786279998254,71,0.004089660006490544,c2P,K88,--
FeII-4095,Fe II,4094.817,7.568212,10.596044,20820.0,6.979892751965304e-05,6-8,(3H)4p-(5D)4d,z4G-e4G,5/2-7/2,E1,4093.662,permitted,0.00041879356511791827,54,0.0009576018910880314,z4G,K88,--
FeII]-4095,Fe II,4095.168,6.222496,9.250069,4410.0,8.315914452521775e-06,8-6,(3F)4s-(3D)4p,c4F-x2D,7/2-5/2,E1,4094.012,semi-forbidden,6.65273156201742e-05,41,2.5135159320022143e-05,c4F,K88,--
FeII-4099,Fe II,4098.659,7.653058,10.678052,487400.0,0.001534299038948009,8-10,(3P)4p-(5D)4d,y4D-e4F,7/2-9/2,E1,4097.503,permitted,0.012274392311584071,63,0.02930826479781245,y4D,K88,--
