key,ion,wave_vac,Ei,Ek,Aki,fik,gigk,configuration,terms,Ji-Jk,type,wave_air,classification,gf,multiplet,line_ratio,multiplet_term,references,note
FeII-4215,Fe II,4214.705,7.772554,10.71426,288100.0,0.0010229366752746566,6-8,(3P)4p-(5D)4d,y4D-e4F,5/2-7/2,E1,4213.518,permitted,0.006137620051647939,63,0.07582792450986266,y4D,K88,--
FeI-4215,Fe I,4214.835,2.845042,5.786657,19260000.0,0.01709537946637883,3-1,(4P)4s-3Psp3P,b3P-y3P,1-0,E1,4213.648,permitted,0.05128613839913648,53,0.018446181530392805,b3P,FMW,--
FeI]-4216,Fe I,4215.539,2.608502,5.549625,8857.0,1.4158915687682747e-05,5-3,4s2-3Fsp3P,b3F-v5D,2-1,E1,4214.352,semi-forbidden,7.079457843841373e-05,97,0.00015564955035661144,b3F,K94,--
FeI-4216,Fe I,4215.667,2.468835,5.409868,10680.0,2.8446575742456394e-05,5-5,5Dsp3P-s6D)5s,z7D-e7D,2-2,E1,4214.48,permitted,0.00014223287871228198,110,0.00012160626227949246,z7D,K94,--
TiI]-4216,Ti I,4215.911,2.236329,5.177193,286600.0,0.0005939603993299689,9-7,(2H)4s-s(4F)5p,a3H-5G,4-3,E1,4214.724,semi-forbidden,0.0053456435939697195,29,0.0008495630549110113,a3H,K,--
FeI-4216,Fe I,4216.017,4.075811,7.0166,682500.0,0.0018186850238086762,9-9,3d8-1Gsp3P,c3F-u3F,4-4,E1,4214.83,permitted,0.016368165214278085,88,0.017916984796374255,c3F,K94,--
FeII-4217,Fe II,4216.591,7.604294,10.544683,53110.0,0.00014155982225956337,4-4,(3P)4p-(5D)4d,y4P-f4D,3/2-3/2,E1,4215.404,permitted,0.0005662392890382535,64,0.006742096419038422,y4P,K88,--
FeI-4217,Fe I,4216.61,2.990352,5.930728,598100.0,0.0019487561131575125,9-11,4s2-3Fsp3P,b3G-x3G,4-5,E1,4215.423,permitted,0.017538805018417612,98,0.08144395323196933,b3G,O,--
FeI]-4217,Fe I,4216.647,2.758577,5.698928,7099.0,1.3517673733797042e-05,7-5,(2G)4s-3Fsp3P,a3G-x5G,3-2,E1,4215.46,semi-forbidden,9.46237161365793e-05,11,4.6522456036555245e-05,a3G,K94,--
FeI-4217,Fe I,4216.669,2.990352,5.930687,16260.0,3.370990204660302e-05,9-7,4s2-3Fsp3P,b3G-x3G,4-3,E1,4215.482,permitted,0.0003033891184194272,98,0.0008965763869421274,b3G,K94,--
TiI-4217,Ti I,4216.689,2.174706,5.115027,858.9,2.9437570189571437e-06,7-9,2D2)4s-s4F)5p?u3G,--,3-4,E1,4215.502,permitted,2.0606299132700007e-05,76,0.0009978461947804341,,K,--
FeI-4217,Fe I,4217.156,2.692407,5.632404,27920.0,6.0898600856047865e-05,11-9,(2G)4s-3Hsp3P,a3G-y3G,5-4,E1,4215.968,permitted,0.0006698846094165265,11,0.00044008490324974874,a3G,K94,--
FeI]-4217,Fe I,4217.217,4.103373,7.043327,40540.0,0.00010808302486410723,9-9,(4F)4p-(4F)6s,y5D-3F,4-4,E1,4216.029,semi-forbidden,0.0009727472237769651,33,0.0003294391873127414,y5D,K94,--
FeI]-4217,Fe I,4217.327,4.154354,7.09423,179000.0,0.0004774214857515918,7-7,(4F)4p-(4F)6s,y5D-3F,3-3,E1,4216.139,semi-forbidden,0.0033419504002611426,33,0.0010056186260403296,y5D,K94,--
FeI-4217,Fe I,4217.335,4.59311,7.532981,18270.0,4.872563308610951e-05,9-9,(2F)4s-3Hsp1P,d3F-t3H,4-4,E1,4216.147,permitted,0.0004385306977749856,2,0.0014895233288639907,d3F,O,--
FeI]-4217,Fe I,4217.371,0.0,2.939846,18360.0,4.895054038961705e-05,9-9,4s2-5Dsp3P,a5D-z7P,4-4,E1,4216.183,semi-forbidden,0.00044055486350655344,93,0.0016595637782356992,a5D,FMW,--
FeI]-4217,Fe I,4217.407,2.45343,5.393251,448.5,1.1960724595887055e-06,9-9,4s2-3Psp3P,a3H-w5D,4-4,E1,4216.219,semi-forbidden,1.076465213629835e-05,91,3.018081207263303e-05,a3H,K94,--
TiI]-4217,Ti I,4217.461,2.395745,5.335528,19400.0,3.104774019916164e-05,5-3,(3F)sp-s4F)4d,z3F-g5F,2-1,E1,4216.273,semi-forbidden,0.00015523870099580817,43,5.11869311705485e-05,z3F,K,--
FeI]-4218,Fe I,4217.663,4.31247,7.252112,3611000.0,0.009629579319793536,11-11,(4F)4p-s4D)4d,z5G-3G,5-5,E1,4216.475,semi-forbidden,0.10592537251772889,36,0.013152128982749253,z5G,K94,--
FeI-4218,Fe I,4217.792,4.190861,7.130413,82010.0,0.00030621749233640603,5-7,(4F)4p-(4F)6s,y5D-5F,2-3,E1,4216.604,permitted,0.0015310874616820303,33,0.000592852749506641,y5D,K94,--
TiI]-4218,Ti I,4217.892,2.249729,5.189211,14850.0,2.377004454874038e-05,5-3,(2P)4s-s4F)5p,b3P-5F,2-1,E1,4216.704,semi-forbidden,0.00011885022274370189,34,4.421270123207959e-05,b3P,K,--
FeI-4218,Fe I,4217.974,4.434612,7.374038,2196000.0,0.005858109571364696,9-9,(4F)4p-s6D7/6d[3],--,4-4,E1,4216.786,permitted,0.05272298614228227,30,0.1903809729413964,,K94,--
FeI]-4218,Fe I,4217.995,4.371351,7.310762,892600.0,0.002380989556800065,9-9,(4F)4p-s4D)4d,z5G-3G,4-4,E1,4216.807,semi-forbidden,0.021428906011200583,36,0.002321543933232416,z5G,K94,--
TiI]-4218,Ti I,4218.267,2.24923,5.188451,444200.0,0.0009696328374820526,11-9,(2H)4s-s4F)5p,a3H-5G,5-4,E1,4217.079,semi-forbidden,0.010665961212302578,29,0.0017342609813198605,a3H,K,--
TiI-4218,Ti I,4218.427,3.10814,6.04725,2640000.0,0.009055281589384673,7-9,(2F)4s-s2F)5p,3F-3F,3-4,E1,4217.239,permitted,0.0633869711256927,14,0.0178326738510314,3F,K,--
TiII]-4219,Ti II,4218.511,2.061251,5.000303,32490.0,4.334509994385344e-05,4-2,(3P)4s-(3P)4p,b2P-y4D,3/2-1/2,E1,4217.323,semi-forbidden,0.00017338039977541375,49,0.00020581334050641568,b2P,K88,--
FeI-4219,Fe I,4218.734,3.43019,6.369086,23160000.0,0.10300984775045302,3-5,5Dsp3P-s6D)4d,z5F-e5G,1-2,E1,4217.546,permitted,0.30902954325135906,108,0.2025216026548361,z5F,FMW,--
TiII]-4219,Ti II,4219.359,1.115574,4.054034,2463.0,4.930716275940981e-06,8-6,d3-(3F)4p,a2G-z4D,7/2-5/2,E1,4218.171,semi-forbidden,3.9445730207527845e-05,52,0.00011893487545825538,a2G,K88,--
FeI]-4219,Fe I,4219.393,2.432695,5.371131,5697.0,1.7972451273744183e-05,11-13,4s2-3Hsp3P,a3H-z5H,5-6,E1,4218.205,semi-forbidden,0.000197696964011186,91,0.0006885954939713685,a3H,K94,--
FeII]-4220,Fe II,4219.537,7.970491,10.908827,20340.0,4.072958762525109e-05,8-6,(3F)4p-(5D)4d,z2F-4P,7/2-5/2,E1,4218.349,semi-forbidden,0.0003258367010020087,38,0.00770908825493787,z2F,K88,--
TiI]-4220,Ti I,4220.106,2.737718,5.675659,43300.0,0.00011561920948114362,5-5,(3F)sp-s2F)4d,z1D-3F,2-2,E1,4218.918,semi-forbidden,0.0005780960474057181,39,0.00031413696589987496,z1D,K,--
FeI-4220,Fe I,4220.13,4.434612,7.372536,63110.0,0.00020594795815720118,9-11,(4F)4p-s6D7/6d[4],--,4-5,E1,4218.942,permitted,0.0018535316234148105,30,0.00819637601326834,,K94,--
FeII-4220,Fe II,4220.165,7.561727,10.499626,7877.0,1.6826740610704672e-05,10-8,(3H)4p-(5D)4d,z4H-f4D,9/2-7/2,E1,4218.977,permitted,0.00016826740610704672,55,0.0013660192694509485,z4H,K88,--
FeI]-4220,Fe I,4220.3,3.368256,6.306061,152500.0,0.00031677980750043446,9-7,5Dsp3P-s6D)4d,z5F-f7D,4-3,E1,4219.112,semi-forbidden,0.00285101826750391,108,0.0010081403516249317,z5F,K94,--
FeI]-4221,Fe I,4220.518,4.294415,7.232068,3788.0,1.0116493240062274e-05,5-5,4s2-s4D)5p,b1D-5D,2-2,E1,4219.33,semi-forbidden,5.058246620031137e-05,94,0.000325156996951079,b1D,K94,--
FeI]-4221,Fe I,4220.548,3.573219,6.510851,37970000.0,0.11984152168694609,11-13,(2H)4s-(2H)4p,a1H-y3I,5-6,E1,4219.36,semi-forbidden,1.318256738556407,15,0.7602764230495217,a1H,FMW,--
FeI-4221,Fe I,4220.602,2.990352,5.927947,528600.0,0.0014117490057872688,9-9,4s2-3Fsp3P,b3G-x3G,4-4,E1,4219.414,permitted,0.012705741052085419,98,0.048448339490382485,b3G,O,--
FeI-4221,Fe I,4220.752,3.928607,6.866097,49020.0,0.00013092723481345495,5-5,5Dsp3P-(4F)4d,z3D-f3F,2-2,E1,4219.564,permitted,0.0006546361740672747,104,0.00046788318599843724,z3D,K94,--
FeI]-4221,Fe I,4220.78,3.54652,6.483991,72840.0,0.00019454944475539302,5-5,a2D)4s-(2P)4p,a1D-u3D,2-2,E1,4219.591,semi-forbidden,0.0009727472237769651,121,0.001005988126278782,a1D,K94,--
TiII-4221,Ti II,4220.795,4.894499,7.83196,4777000.0,0.012759943448520937,6-6,(1D)4p-(3F)5s,y2D-e2F,5/2-5/2,E1,4219.606,permitted,0.07655966069112562,1,1.0,y2D,K88,--
FeI-4221,Fe I,4220.912,3.653693,6.591073,847.6,3.169786384922228e-06,5-7,5Dsp3P-(4F)4d,z5P-f5P,2-3,E1,4219.723,permitted,1.584893192461114e-05,109,1.7356641145783394e-05,z5P,K94,--
FeI]-4221,Fe I,4221.141,4.415278,7.352498,193700.0,0.0006651229907470845,7-9,(4F)4p-s4D)4d,z5G-3F,3-4,E1,4219.952,semi-forbidden,0.004655860935229591,36,0.0005873296742276847,z5G,K94,--
FeI-4221,Fe I,4221.238,3.928607,6.86576,2730000.0,0.004375523247899106,5-3,5Dsp3P-(4F)4d,z3D-e3P,2-1,E1,4220.049,permitted,0.02187761623949553,104,0.009385952620816275,z3D,FMW,--
FeI-4222,Fe I,4221.53,3.071339,6.008288,19190000.0,0.01709537946637883,3-1,(2P)4s-(4P)4p,c3P-x3P,1-0,E1,4220.341,permitted,0.05128613839913648,24,0.02368980396410289,c3P,FMW,--
TiI]-4222,Ti I,4221.581,3.127777,6.064691,47230.0,9.013676349717043e-05,7-5,(3F)sp-d24p2,y3F-h5D,3-2,E1,4220.392,semi-forbidden,0.000630957344480193,37,0.00037898048705140805,y3F,K,--
FeI-4223,Fe I,4222.582,4.445627,7.381844,131200.0,0.0004909417831370063,5-7,(4F)4p-s6D7/6d[2],--,2-3,E1,4221.393,permitted,0.002454708915685031,30,0.012146772425100375,,K94,--
FeII]-4223,Fe II,4222.585,6.138077,9.074293,79050.0,0.00021131971129007248,4-4,(3P)4s-(3D)4p,c4P-y2P,3/2-3/2,E1,4221.396,semi-forbidden,0.0008452788451602899,72,0.012820190116474246,c4P,K88,--
FeII]-4223,Fe II,4222.911,6.138077,9.074066,30120.0,4.0266140879456745e-05,4-2,(3P)4s-(3D)4p,c4P-y2P,3/2-1/2,E1,4221.722,semi-forbidden,0.00016106456351782698,72,0.0012217791009181424,c4P,K88,--
FeII]-4223,Fe II,4223.012,7.693099,10.629017,2274.0,4.0536733484563595e-06,6-4,(6S)sp-(5D)4d,y6P-4S,5/2-3/2,E1,4221.823,semi-forbidden,2.432204009073816e-05,99,0.0003186080609557522,y6P,K88,--
FeI-4223,Fe I,4223.402,2.44956,5.385207,5764000.0,0.015413524603283268,7-7,5Dsp3P-s6D)5s,z7D-e7D,3-3,E1,4222.213,permitted,0.10789467222298288,110,0.09714596458705521,z7D,FMW,--
TiI-4223,Ti I,4223.465,1.460138,4.395742,18520.0,4.9517360933055925e-05,9-9,(4F)4s-(2G)4p,b3F-y3H,4-4,E1,4222.276,permitted,0.0004456562483975033,66,0.00011307852787717725,b3F,K,--
TiI]-4224,Ti I,4223.922,2.267368,5.202653,1338.0,4.372778616175302e-06,9-11,(2G)4s-s4F)5p,b1G-5G,4-5,E1,4222.733,semi-forbidden,3.935500754557772e-05,23,1.9278447914179248e-05,b1G,K,--
TiI]-4224,Ti I,4224.229,2.317901,5.252974,31130.0,0.00010180227668022223,9-11,(3F)sp-s4F)4d,z5D-e3H,4-5,E1,4223.04,semi-forbidden,0.0009162204901220001,45,0.0005025157580502414,z5D,K,--
FeI]-4224,Fe I,4224.423,2.45343,5.388368,3252.0,1.0635489681053824e-05,9-11,4s2-3Hsp3P,a3H-z5I,4-5,E1,4223.234,semi-forbidden,9.571940712948442e-05,91,0.0003300937430849156,a3H,K94,--
FeI-4225,Fe I,4224.529,4.301278,7.236142,1654000.0,0.004424648192432465,3-3,(4F)4p-s4D)4d,y5F-5F,1-1,E1,4223.34,permitted,0.013273944577297395,34,0.0022631598114347122,y5F,K94,--
FeI]-4225,Fe I,4224.919,2.948793,5.883387,51080.0,0.00011184261552839829,11-9,4s2-(2G)4p,b3G-z1G,5-4,E1,4223.729,semi-forbidden,0.0012302687708123812,98,0.004243373541527312,b3G,FMW,--
FeII]-4225,Fe II,4224.947,7.568212,10.502786,971.4,3.466161145172823e-06,6-8,(3H)4p-(5D)4d,z4G-e6G,5/2-7/2,E1,4223.757,semi-forbidden,2.0796966871036937e-05,54,0.00027121168194499975,z4G,K88,--
FeI]-4225,Fe I,4225.361,3.368256,6.302543,13210000.0,0.04322723833269784,9-11,5Dsp3P-s6D)4d,z5F-e7F,4-5,E1,4224.171,semi-forbidden,0.3890451449942806,108,0.21717015653833874,z5F,FMW,--
FeI]-4225,Fe I,4225.416,4.445627,7.379875,202900.0,0.0007603787926411226,5-7,(4F)4p-s4D)4d,z5G-3F,2-3,E1,4224.226,semi-forbidden,0.0038018939632056127,36,0.0004885982068563837,z5G,K94,--
FeI-4225,Fe I,4225.483,4.103373,7.037575,870900.0,0.0028494267072419082,9-11,(4F)4p-s6D)5d,y5D-5F,4-5,E1,4224.293,permitted,0.025644840365177175,33,0.010694782671287565,y5D,K94,--
FeI-4225,Fe I,4225.487,4.283308,7.217507,1430000.0,0.003828511850042172,5-5,(4F)4p-s4D)4d,y5F-5P,2-2,E1,4224.297,permitted,0.01914255925021086,34,0.003405673838746364,y5F,K94,--
FeI]-4226,Fe I,4225.703,3.43019,6.364239,7134000.0,0.03183308620071453,3-5,5Dsp3P-s6D)4d,z5F-e7F,1-2,E1,4224.513,semi-forbidden,0.09549925860214359,108,0.06298054818136854,z5F,FMW,--
FeI]-4226,Fe I,4225.817,2.758577,5.692548,3157.0,8.45088048822106e-06,7-7,(2G)4s-3Fsp3P,a3G-x5G,3-3,E1,4224.627,semi-forbidden,5.9156163417547426e-05,11,4.105736795043645e-05,a3G,K94,--
FeI-4226,Fe I,4225.846,4.445627,7.379577,6937.0,2.60033915606658e-05,5-7,(4F)4p-s6D7/6d[3],--,2-3,E1,4224.656,permitted,0.000130016957803329,30,0.0006452666323190125,,K94,--
TiI-4226,Ti I,4225.974,2.777834,5.711694,46560000.0,0.1602883506145662,7-9,(3F)sp-s2F)4d,z1F-e1G,3-4,E1,4224.784,permitted,1.1220184543019633,40,0.6833292648423263,z1F,NBS,--
FeI-4226,Fe I,4226.151,4.142649,7.076387,63430.0,0.00012131149643375907,7-5,3d8-3Dsp1P,c3F-3D,3-2,E1,4224.961,permitted,0.0008491804750363135,88,0.0005737811480090451,c3F,K94,--
FeI-4227,Fe I,4226.644,3.416953,6.350348,16870000.0,0.06324555320336758,5-7,5Dsp3P-s6D)4d,z5F-e5G,2-3,E1,4225.454,permitted,0.31622776601683794,108,0.18079946212782946,z5F,FMW,--
TiI]-4227,Ti I,4226.653,2.407969,5.341358,29870.0,5.7134964251585336e-05,7-5,(3F)sp-s4F)4d,z3F-g5F,3-2,E1,4225.463,semi-forbidden,0.00039994474976109734,43,0.00015387457539173935,z3F,K,--
FeI]-4227,Fe I,4226.849,3.414897,6.34815,1304000.0,0.005819407176401679,3-5,(2P)4s-a2D)4p,a1P-v3F,1-2,E1,4225.659,semi-forbidden,0.017458221529205037,23,0.06572586715462139,a1P,K94,--
TiI]-4227,Ti I,4226.897,2.426863,5.360083,6574.0,1.7609924360679048e-05,9-9,(3F)sp-s4F)4d,z3F-g5F,4-4,E1,4225.707,semi-forbidden,0.00015848931924611142,43,8.172326741933601e-05,z3F,K,--
FeI-4227,Fe I,4226.904,4.220362,7.153577,1655000.0,0.004433610026246023,9-9,(4F)4p-s4D)4d,y5F-i5D,4-4,E1,4225.714,permitted,0.03990249023621421,34,0.008226305117783767,y5F,K94,--
FeI-4227,Fe I,4226.948,4.445627,7.378812,2952.0,7.907332401362566e-06,5-5,(4F)4p-s6D7/6d[2],--,2-2,E1,4225.758,permitted,3.953666200681283e-05,30,0.0001402951124139324,,K94,--
FeI]-4227,Fe I,4226.981,2.424198,5.35736,299.3,1.3362223920910085e-06,3-5,4s2-3Hsp3P,a3P-y5G,1-2,E1,4225.791,semi-forbidden,4.008667176273026e-06,92,3.202089013573292e-05,a3P,K94,--
TiI-4227,Ti I,4227.126,1.873167,4.806228,3749.0,1.0043890284054772e-05,7-7,(2G)4s-(2P)4p,a3G-t3D,3-3,E1,4225.936,permitted,7.030723198838341e-05,22,1.6612101024852376e-05,a3G,K,--
FeI]-4227,Fe I,4227.146,3.046869,5.979916,1382000.0,0.004526447531156809,9-11,(2G)4s-3Gsp3P,a1G-y5H,4-5,E1,4225.956,semi-forbidden,0.04073802778041128,10,0.02347489326762959,a1G,FMW,--
FeII-4227,Fe II,4227.489,7.80419,10.736999,19940.0,4.00783665563183e-05,8-6,(3F)4p-(5D)4d,x4D-e4F,7/2-5/2,E1,4226.299,permitted,0.0003206269324505464,33,0.00352989095269566,x4D,K88,--
FeI]-4228,Fe I,4227.534,2.45343,5.386209,16280.0,4.362721504439997e-05,9-9,4s2-3Hsp3P,a3H-z5I,4-4,E1,4226.344,semi-forbidden,0.0003926449353995997,91,0.001110974679709613,a3H,K94,--
FeI-4228,Fe I,4227.614,2.845042,5.777765,3757000.0,0.010066505734673386,3-3,(4P)4s-3Psp3P,b3P-z3S,1-1,E1,4226.424,permitted,0.03019951720402016,53,0.03296447971319999,b3P,FMW,--
FeI-4228,Fe I,4227.79,4.154354,7.086954,5258.0,1.4089706937588714e-05,7-7,(4F)4p-s6D)5d,y5D-5P,3-3,E1,4226.6,permitted,9.8627948563121e-05,33,2.9959792517706065e-05,y5D,K94,--
FeII]-4228,Fe II,4228.363,2.891018,5.823221,391.4,1.0491769714286635e-06,6-6,d54s2-(5D)4p,a6S-z4P,5/2-5/2,E1,4227.173,semi-forbidden,6.295061828571981e-06,105,1.8518670203800807e-05,a6S,K88,--
FeI-4228,Fe I,4228.489,4.371351,7.303467,1232000.0,0.003301851146375585,9-9,(4F)4p-58906even,--,4-4,E1,4227.298,permitted,0.029716660317380267,30,0.1254619573913845,,K94,--
FeI]-4228,Fe I,4228.493,4.190861,7.122974,34500.0,9.247620427985207e-05,5-5,(4F)4p-s6D)5d,y5D-7G,2-2,E1,4227.302,semi-forbidden,0.00046238102139926034,33,0.00012912656939602824,y5D,K94,--
TiII]-4229,Ti II,4228.543,1.13052,4.062599,202100.0,0.0004335108783875289,10-8,d3-(3F)4p,a2G-z4D,9/2-7/2,E1,4227.352,semi-forbidden,0.004335108783875289,52,0.01357913128835908,a2G,K88,--
FeI]-4229,Fe I,4228.557,4.154354,7.086423,210600.0,0.0007259420608008006,7-9,(4F)4p-s6D)5d,y5D-7G,3-4,E1,4227.366,semi-forbidden,0.005081594425605605,33,0.0019860132851960885,y5D,K94,--
FeI-4229,Fe I,4228.618,3.332019,6.264046,48730000.0,0.1543857865874313,11-13,5Dsp3P-s6D)4d,z5F-e5G,5-6,E1,4227.427,permitted,1.6982436524617444,108,1.0,z5F,BK,--
FeI]-4229,Fe I,4228.639,4.3201,7.252112,26080.0,5.916388002204691e-05,13-11,(4F)4p-s4D)4d,z5G-3G,6-5,E1,4227.448,semi-forbidden,0.0007691304402866098,36,8.017873256042674e-05,z5G,K94,--
TiI]-4229,Ti I,4228.677,3.147752,6.079737,103200.0,0.0002765397020313767,9-9,(3F)sp-d24p2,y3F-h5D,4-4,E1,4227.486,semi-forbidden,0.00248885731828239,37,0.0020109025443053484,y3F,K,--
TiI-4229,Ti I,4228.879,3.104243,6.036089,380600.0,0.0010203695516484235,9-9,(2F)4s-s2F)5p,3F-3G,4-4,E1,4227.688,permitted,0.009183325964835811,14,0.002046904719463049,3F,K,--
TiI-4229,Ti I,4228.907,2.487481,5.419307,78620000.0,0.2108039504587398,3-3,(2P)4s-(2P)4p,a1P-1P,1-1,E1,4227.716,permitted,0.6324118513762195,33,0.5072443967903066,a1P,K,--
FeI-4229,Fe I,4228.951,4.473272,7.405068,67990.0,0.0002343699675999341,7-9,(4F)4p-s6D5/6d[4],--,3-4,E1,4227.76,permitted,0.0016405897731995387,30,0.007032421350956523,,K94,--
FeI-4229,Fe I,4229.156,4.256223,7.187876,742400.0,0.0014220077390736108,7-5,(4F)4p-s4D)4d,y5F-i5D,3-2,E1,4227.965,permitted,0.009954054173515275,34,0.0013514841143161833,y5F,K94,--
FeII-4230,Fe II,4229.501,7.568212,10.499626,1526.0,5.455678247980632e-06,6-8,(3H)4p-(5D)4d,z4G-f4D,5/2-7/2,E1,4228.31,permitted,3.273406948788379e-05,54,0.0004286372715433318,z4G,K88,--
TiI-4230,Ti I,4229.595,2.395745,5.327094,57470.0,0.0002157893444459657,5-7,(3F)sp-d4,z3F-3F1,2-3,E1,4228.404,permitted,0.0010789467222298286,43,0.0008392548308511662,z3F,K,--
FeI]-4230,Fe I,4229.908,3.368256,6.299388,119500.0,0.00032044794479184504,9-9,5Dsp3P-s6D)4d,z5F-f7D,4-4,E1,4228.717,semi-forbidden,0.0028840315031266055,108,0.00132260074266649,z5F,FMW,--
FeII]-4230,Fe II,4229.92,2.579587,5.51071,6.522,1.3995873225726177e-08,10-8,d7-(5D)4p,a2H-z4D,9/2-7/2,E1,4228.729,semi-forbidden,1.3995873225726177e-07,111,1.1353330365738783e-05,a2H,K88,--
FeI-4230,Fe I,4230.16,4.415278,7.346236,3692.0,9.906082943093848e-06,7-7,(4F)4p-s6D9/6d[3],--,3-3,E1,4228.969,permitted,6.934258060165694e-05,30,0.0002647817431013908,,K94,--
FeI]-4230,Fe I,4230.214,4.294415,7.225335,2731.0,1.0257227679827296e-05,5-7,4s2-s4D)5p,b1D-3D,2-3,E1,4229.023,semi-forbidden,5.128613839913648e-05,94,0.0004656053487046287,b1D,K94,--
TiI]-4230,Ti I,4230.297,1.502489,4.433352,1337.0,3.5872156907918196e-06,9-9,s2-(4P)4p,a1G-w5D,4-4,E1,4229.106,semi-forbidden,3.228494121712638e-05,101,1.3162659197916195e-05,a1G,K,--
TiI]-4230,Ti I,4230.417,1.748876,4.679655,3186.0,8.548737072290284e-06,7-7,(4P)4s-a2D)4p,a5P-u3F,3-3,E1,4229.226,semi-forbidden,5.9841159506031984e-05,75,1.3962520740327364e-05,a5P,K,--
FeII-4231,Fe II,4230.56,7.806318,10.736999,183700.0,0.0007395031166378866,4-6,(3P)4p-(5D)4d,y4D-e4F,3/2-5/2,E1,4229.369,permitted,0.0029580124665515464,63,0.038562906474999915,y4D,K88,--
FeI]-4231,Fe I,4230.597,2.588106,5.518761,120300.0,0.00023062265097521244,7-5,4s2-(4P)4p,b3F-y5S,3-2,E1,4229.406,semi-forbidden,0.001614358556826487,97,0.004490890753494343,b3F,K94,--
FeI-4231,Fe I,4230.701,3.273984,6.204567,2925000.0,0.007850164279653368,3-3,a2D)4s-(2P)4p,a3D-w3P,1-1,E1,4229.51,permitted,0.023550492838960102,122,0.03233104428028614,a3D,O,--
FeI]-4231,Fe I,4230.71,4.190861,7.121437,12710.0,4.775622565826356e-05,5-7,(4F)4p-s6D)5d,y5D-7S,2-3,E1,4229.519,semi-forbidden,0.0002387811282913178,33,9.354271123554232e-05,y5D,K94,--
FeI]-4231,Fe I,4230.725,2.948793,5.879359,55070.0,0.0001477771596136803,11-11,4s2-3Gsp3P,b3G-w5G,5-5,E1,4229.534,semi-forbidden,0.0016255487557504833,98,0.0068886204399521605,b3G,K94,--
TiI]-4231,Ti I,4230.827,3.147752,6.078247,18840.0,3.933303789815941e-05,9-7,(3F)sp-d24p2,y3F-h5D,4-3,E1,4229.636,semi-forbidden,0.00035399734108343465,37,0.0002228877228095556,y3F,K,--
FeI]-4231,Fe I,4230.944,1.484864,4.415278,19910.0,4.1567843141339255e-05,9-7,(4F)4s-(4F)4p,a3F-z5G,4-3,E1,4229.753,semi-forbidden,0.0003741105882720533,38,0.0001317073929727267,a3F,FMW,--
TiI-4231,Ti I,4231.173,2.395745,5.326,1026000.0,0.002754418937787893,5-5,(3F)sp-d4,z3F-3F1,2-2,E1,4229.982,permitted,0.013772094688939465,43,0.007662712324573235,z3F,K,--
TiI]-4231,Ti I,4231.218,3.061776,5.992001,31110.0,8.35136548909117e-05,9-9,(3F)sp-d24p2,z1G-j5F,4-4,E1,4230.027,semi-forbidden,0.0007516228940182052,41,0.0003688561275992035,z1G,K,--
FeI-4231,Fe I,4231.462,4.230539,7.160595,44060.0,0.0003548133892335753,1-3,(4F)4p-(4F)6s,y5D-5F,0-1,E1,4230.271,permitted,0.0003548133892335753,33,0.0002718329393744975,y5D,K94,--
FeI-4232,Fe I,4231.738,4.103373,7.033238,95940.0,0.000200335304539952,9-7,(4F)4p-s6D)5d,y5D-5F,4-3,E1,4230.547,permitted,0.001803017740859568,33,0.00048119553012889826,y5D,K94,--
FeI]-4232,Fe I,4231.762,3.01725,5.947098,133700.0,0.0005023772863019159,5-7,(2P)4s-6S)s2p,c3P-v5P,2-3,E1,4230.571,semi-forbidden,0.0025118864315095794,24,0.005576137819488781,c3P,FMW,--
FeII]-4232,Fe II,4231.788,7.693099,10.622929,3006.0,8.069539459734982e-06,6-6,(6S)sp-(5D)4d,y6P-e4G,5/2-5/2,E1,4230.597,semi-forbidden,4.841723675840989e-05,99,0.0009589140696526426,y6P,K88,--
TiI]-4232,Ti I,4231.819,2.480433,5.410241,1135.0,4.26608982629315e-06,5-7,(3F)sp-(4F)4d,z3D-5G,2-3,E1,4230.628,semi-forbidden,2.133044913146575e-05,42,1.8891947984684844e-05,z3D,K,--
TiI-4232,Ti I,4231.941,2.174706,5.10443,6411.0,1.7214799148168533e-05,7-7,2D2)4s-s4F)5p?u3G,--,3-3,E1,4230.75,permitted,0.00012050359403717974,76,0.0046014673206520775,,K,--
TiI]-4232,Ti I,4232.288,2.239326,5.168811,1560.0,6.980374852836305e-06,3-5,(2P)4s-s(4F)5p,b3P-5G,1-2,E1,4231.096,semi-forbidden,2.0941124558508915e-05,34,2.2457818657228364e-05,b3P,K,--
TiI]-4232,Ti I,4232.297,2.661877,5.591355,3565.0,6.837572747466258e-06,7-5,(3F)sp-s2D)5s,z3G-5D,3-2,E1,4231.105,semi-forbidden,4.7863009232263804e-05,44,1.6113498926996034e-05,z3G,K,--
FeI-4233,Fe I,4232.694,3.251481,6.180685,412.9,1.1089244523267015e-06,7-7,a2D)4s-(2G)4p,a3D-v3G,3-3,E1,4231.502,permitted,7.76247116628691e-06,122,1.1248072596359562e-05,a3D,K94,--
FeI]-4233,Fe I,4232.789,2.608502,5.537639,812.6,2.182880672897514e-06,5-5,4s2-3Fsp3P,b3F-v5D,2-2,E1,4231.597,semi-forbidden,1.091440336448757e-05,97,4.062163982957524e-05,b3F,K94,--
