--------------------------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air   log_gf   A-Value   Elem. Element E_lower_lev.   J   Config.    E_upper_lev.   J   Config.    Ref.
     / nm        / nm              / 1/s   (Code) (Name)      / eV     lower lower          / eV     upper upper          
   128.9944              -4.024 4.741e+04  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.185464   3.5 (3F)4f 2F  K88  
   129.1374              -2.693 2.028e+06  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.174821   1.5 (3F)4f 2D  K88  
   129.1635              -1.996 6.725e+06  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.206244   2.5 (3F)4f 2D  K88  
   129.2117              -4.480 3.307e+04  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.169300   1.5 (3F)4f 4D  K88  
   129.2520              -4.670 1.423e+04  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.166311   2.5 (3F)4f 4P  K88  
   129.3416              -4.029 6.216e+04  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.159668   2.5 (3F)4f 2F  K88  
   129.3923              -4.313 2.422e+04  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.155908   3.5 (3F)4f 4F  K88  
   129.4437              -3.801 7.868e+04  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.185464   3.5 (3F)4f 2F  K88  
   129.4500              -4.114 3.061e+04  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.184997   4.5 (3F)4f 4F  K88  
   129.4681              -3.059 8.684e+05  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.150301   1.5 (3F)4f 4P  K88  
   129.4727              -4.530 1.468e+04  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.183317   3.5 (3F)4f 4D  K88  
   129.4796              -3.328 2.337e+05  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.149451   3.5 (3F)4f 4G  K88  
   129.5659              -2.991 4.056e+05  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.176428   4.5 (3F)4f 4G  K88  
   129.5701              -3.765 1.706e+05  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.142760   1.5 (3F)4f 4F  K88  
   129.6254              -4.467 2.257e+04  22.01 Ti II       0.573871   2.5 (3F)4s a2F    10.138681   2.5 (3F)4f 4F  K88  
   129.7031              -2.702 1.312e+06  22.01 Ti II       0.607231   3.5 (3F)4s a2F    10.166311   2.5 (3F)4f 4P  K88  
