key,ion,wave_vac,Ei,Ek,Aki,fik,gigk,configuration,terms,Ji-Jk,type,wave_air,classification,gf,multiplet,line_ratio,multiplet_term,references,note
FeII-1880,Fe II,1881.159893201397,6.727,0.0,0.0,0.0,,,b4G-u6F*,7/2-7/2,E1,1880.53,permitted,0.0,18,1410,b4G,Sigut+03,
FeII-1890,Fe II,1891.274176761382,6.726,0.0,0.0,0.0,,,b4G-q4F*,9/2-7/2,E1,1890.643,permitted,0.0,18,629,b4G,Sigut+03,
FeII-1891,Fe II,1891.6822298397612,6.727,0.0,0.0,0.0,,,b4G-q4P*,7/2-5/2,E1,1891.051,permitted,0.0,18,576,b4G,Sigut+03,
FeII-1901,Fe II,1902.1366219549814,6.726,0.0,0.0,0.0,,,b4G-*4D*,9/2-7/2,E1,1901.504,permitted,0.0,18,691,b4G,Sigut+03,
FeII-1920,Fe II,1921.6203690043383,3.943,0.0,0.0,0.0,,,b2F-v2D*,5/2-5/2,E1,1920.985,permitted,0.0,12,605,b2F,Sigut+03,
FeII-1927,Fe II,1928.5543901289634,3.966,0.0,0.0,0.0,,,b2F-v2D*,7/2-5/2,E1,1927.918,permitted,0.0,12,793,b2F,Sigut+03,
FeII-1966,Fe II,1966.8383796118674,5.954,0.0,0.0,0.0,,,d2D-r2F*,5/2-7/2,E1,1966.196,permitted,0.0,0,863,d2D,Sigut+03,
FeII-1970,Fe II,1970.9710579898165,6.727,0.0,0.0,0.0,,,b4G-w4H*,5/2-7/2,E1,1970.328,permitted,0.0,18,3140,b4G,Sigut+03,
FeII-1974,Fe II,1974.7966909587212,6.727,0.0,0.0,0.0,,,b4G-w4H*,7/2-9/2,E1,1974.153,permitted,0.0,18,4150,b4G,Sigut+03,
FeII-1978,Fe II,1979.152417331089,6.726,0.0,0.0,0.0,,,b4G-w4H*,9/2-11/2,E1,1978.508,permitted,0.0,18,4240,b4G,Sigut+03,
FeII-1983,Fe II,1983.7081833873897,6.721,0.0,0.0,0.0,,,b4G-w4H*,11/2-13/2,E1,1983.063,permitted,0.0,18,3760,b4G,Sigut+03,
FeII-2020,Fe II,2021.1306999569597,7.125,0.0,0.0,0.0,,,d4P-p4D*,3/2-5/2,E1,2020.479,permitted,0.0,24,510,d4P,Sigut+03,
FeII-2099,Fe II,2100.1535265122943,4.493,0.0,0.0,0.0,,,b2D-v2D*,5/2-5/2,E1,2099.487,permitted,0.0,0,692,b2D,Sigut+03,
FeII-2146,Fe II,2146.720788270426,0.048,0.0,0.0,0.0,,,a6D-z4P*,7/2-5/2,E1,2146.045,permitted,0.0,10,1200,a6D,Sigut+03,
FeII-2187,Fe II,2187.979251763507,4.73,0.0,0.0,0.0,,,c2D-v2D*,5/2-5/2,E1,2187.295,permitted,0.0,0,562,c2D,Sigut+03,
FeII-2240,Fe II,2241.041436722413,0.083,0.0,0.0,0.0,,,a6D-z4F*,5/2-3/2,E1,2240.346,permitted,0.0,10,765,a6D,Sigut+03,
FeII-2243,Fe II,2244.579193190785,0.352,0.0,0.0,0.0,,,a4F-z4P*,5/2-3/2,E1,2243.883,permitted,0.0,6,513,a4F,Sigut+03,
FeII-2244,Fe II,2245.306348832795,0.301,0.0,0.0,0.0,,,a4F-z4P*,7/2-5/2,E1,2244.61,permitted,0.0,6,1460,a4F,Sigut+03,
FeII-2245,Fe II,2246.1985398718157,4.766,0.0,0.0,0.0,,,z6D*-a6F,9/2-9/2,E1,2245.502,permitted,0.0,29,639,z6D*,Sigut+03,
FeII-2249,Fe II,2249.8753279963735,0.0,0.0,0.0,0.0,,,a6D-z4D*,9/2-7/2,E1,2249.178,permitted,0.0,10,3560,a6D,Sigut+03,
FeII-2250,Fe II,2250.8745424110843,0.107,0.0,0.0,0.0,,,a6D-z4F*,3/2-3/2,E1,2250.177,permitted,0.0,10,1110,a6D,Sigut+03,
FeII-2250,Fe II,2251.634705595357,0.083,0.0,0.0,0.0,,,a6D-z4F*,5/2-5/2,E1,2250.937,permitted,0.0,10,1700,a6D,Sigut+03,
FeII-2251,Fe II,2252.252838331863,0.048,0.0,0.0,0.0,,,a6D-z4D*,7/2-5/2,E1,2251.555,permitted,0.0,10,987,a6D,Sigut+03,
FeII-2253,Fe II,2253.8231757113304,0.048,0.0,0.0,0.0,,,a6D-z4F*,7/2-7/2,E1,2253.125,permitted,0.0,10,3560,a6D,Sigut+03,
FeII-2255,Fe II,2256.3877272105506,4.791,0.0,0.0,0.0,,,z6D*-a6F,7/2-9/2,E1,2255.689,permitted,0.0,29,546,z6D*,Sigut+03,
FeII-2255,Fe II,2256.68679156507,0.121,0.0,0.0,0.0,,,a6D-z4F*,1/2-3/2,E1,2255.988,permitted,0.0,10,948,a6D,Sigut+03,
FeII-2258,Fe II,2258.9272739609796,7.925,0.0,0.0,0.0,,,y4G*-h4G,9/2-9/2,E1,2258.228,permitted,0.0,0,545,y4G*,Sigut+03,
FeII-2260,Fe II,2260.7826738108843,0.0,0.0,0.0,0.0,,,a6D-z4F*,9/2-9/2,E1,2260.083,permitted,0.0,10,6950,a6D,Sigut+03,
FeII-2260,Fe II,2260.9367070208045,0.121,0.0,0.0,0.0,,,a6D-z4D*,1/2-1/2,E1,2260.237,permitted,0.0,10,609,a6D,Sigut+03,
FeII-2260,Fe II,2261.560841608891,0.107,0.0,0.0,0.0,,,a6D-z4F*,3/2-5/2,E1,2260.861,permitted,0.0,10,1560,a6D,Sigut+03,
FeII-2262,Fe II,2263.3862354490725,0.107,0.0,0.0,0.0,,,a6D-z4D*,3/2-3/2,E1,2262.686,permitted,0.0,10,807,a6D,Sigut+03,
FeII-2265,Fe II,2266.6949501300132,0.083,0.0,0.0,0.0,,,a6D-z4D*,5/2-5/2,E1,2265.994,permitted,0.0,10,1200,a6D,Sigut+03,
FeII-2267,Fe II,2268.2852940103153,0.083,0.0,0.0,0.0,,,a6D-z4F*,5/2-7/2,E1,2267.584,permitted,0.0,10,3170,a6D,Sigut+03,
FeII-2268,Fe II,2269.2635056467348,0.121,0.0,0.0,0.0,,,a6D-z4D*,1/2-3/2,E1,2268.562,permitted,0.0,10,593,a6D,Sigut+03,
FeII-2268,Fe II,2269.5235619250243,0.048,0.0,0.0,0.0,,,a6D-z4D*,7/2-7/2,E1,2268.822,permitted,0.0,10,2310,a6D,Sigut+03,
FeII-2276,Fe II,2276.7541291843822,0.107,0.0,0.0,0.0,,,a6D-z4D*,3/2-5/2,E1,2276.051,permitted,0.0,10,773,a6D,Sigut+03,
FeII-2279,Fe II,2280.6219695208406,0.048,0.0,0.0,0.0,,,a6D-z4F*,7/2-9/2,E1,2279.918,permitted,0.0,10,6810,a6D,Sigut+03,
FeII-2287,Fe II,2287.850543622731,6.8,0.0,0.0,0.0,,,d2F-r2F*,5/2-5/2,E1,2287.145,permitted,0.0,0,978,d2F,Sigut+03,
